,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2924,2024.09.03,193.114,193.359,190.321,190.761,391136,0,4
2925,2024.09.04,190.665,190.847,188.933,188.957,406517,0,4
2926,2024.09.05,188.968,189.778,188.062,189.037,436413,0,4
2927,2024.09.06,188.995,189.573,186.514,186.778,579019,0,4
2928,2024.09.09,186.684,188.124,186.416,187.169,416225,0,4
2929,2024.09.10,187.134,188.095,185.725,186.32,346484,0,4
2930,2024.09.11,186.226,186.374,183.718,185.668,515554,0,4
2931,2024.09.12,185.596,186.73,185.283,186.097,495040,0,4
2932,2024.09.13,186.045,186.21,184.366,184.744,445422,0,4
2933,2024.09.16,184.658,186.038,183.759,185.817,258291,0,4
2934,2024.09.17,185.755,187.449,185.287,187.402,397329,0,4
2935,2024.09.18,187.316,188.056,185.823,187.971,484050,0,4
2936,2024.09.19,187.908,190.391,187.416,189.446,614692,0,4
2937,2024.09.20,189.387,191.99,188.687,191.606,496016,0,4
2938,2024.09.23,191.535,192.435,190.127,191.644,408729,0,4
2939,2024.09.24,191.543,193.324,191.332,192.087,374340,0,4
2940,2024.09.25,192.008,193.266,191.752,192.853,380815,0,4
2941,2024.09.26,192.766,194.356,192.502,194.242,415524,0,4
2942,2024.09.27,194.182,195.974,189.999,190.094,519972,0,4
2943,2024.09.30,190.224,192.31,189.563,192.092,439901,0,4
2944,2024.10.01,191.965,193.36,189.845,190.721,544974,0,4
2945,2024.10.02,190.616,194.419,190.407,194.297,388915,0,4
2946,2024.10.03,194.172,195.175,192.124,192.817,506397,0,4
2947,2024.10.04,192.689,195.523,191.735,194.932,456734,0,4
2948,2024.10.07,195.029,195.613,193.335,193.866,406193,0,5
2949,2024.10.08,193.749,194.369,192.879,194.175,400764,0,5
2950,2024.10.09,194.04,195.245,193.587,195.132,313319,0,5
2951,2024.10.10,195.001,195.498,193.568,193.976,425968,0,5
2952,2024.10.11,193.869,195.231,193.827,194.802,223355,0,5
2953,2024.10.14,194.72,195.712,194.624,195.561,188787,0,5
2954,2024.10.15,195.458,195.725,194.643,195.041,298928,0,5
2955,2024.10.16,194.97,195.281,193.703,194.36,259556,0,5
2956,2024.10.17,194.213,195.598,193.827,195.412,301606,0,5
2957,2024.10.18,195.336,196.048,194.75,195.08,260448,0,5
2958,2024.10.21,194.91,195.887,194.563,195.853,220255,0,5
2959,2024.10.22,195.73,196.521,195.1,196.141,278895,0,5
2960,2024.10.23,196.024,198.438,195.874,197.372,301266,0,5
2961,2024.10.24,197.218,197.632,196.42,196.992,397842,0,5
2962,2024.10.25,196.948,197.785,196.39,197.353,298044,0,5
2963,2024.10.28,198.985,199.353,197.794,198.835,295161,0,5
2964,2024.10.29,198.768,199.714,198.033,199.588,343712,0,5
2965,2024.10.30,199.469,199.806,198.2,198.868,393750,0,5
2966,2024.10.31,198.731,198.903,195.37,196.085,443819,0,5
2967,2024.11.01,195.999,198.374,195.769,197.575,401729,0,5
2968,2024.11.04,197.594,197.838,196.49,197.108,323754,0,5
2969,2024.11.05,197.003,197.874,196.956,197.708,260492,0,5
2970,2024.11.06,197.615,199.516,197.315,199.132,705395,0,5
2971,2024.11.07,198.992,199.558,198.295,198.581,441752,0,5
2972,2024.11.08,198.516,198.925,196.737,197.097,368487,0,5
2973,2024.11.11,197.208,198.459,196.814,197.792,242428,0,5
2974,2024.11.12,197.689,198.054,196.878,197.076,338364,0,5
2975,2024.11.13,196.997,197.809,196.652,197.542,375991,0,5
2976,2024.11.14,197.439,198.242,197.074,197.889,363102,0,5
2977,2024.11.15,197.825,198.445,194.291,194.651,438086,0,5
2978,2024.11.18,194.884,196.148,194.352,196.077,1794185,0,5
2979,2024.11.19,196.012,196.218,193.564,196.13,1999455,0,5
2980,2024.11.20,196.091,197.788,195.924,196.584,1588067,0,5
2981,2024.11.21,196.61,196.692,194.366,194.535,1965054,0,5
2982,2024.11.22,194.478,194.807,192.85,193.897,1932992,0,5
2983,2024.11.25,194.082,194.623,193.265,193.766,1876253,0,5
2984,2024.11.26,193.813,193.895,192.038,192.417,1964927,0,5
2985,2024.11.27,192.421,192.617,190.68,191.552,1976921,0,5
2986,2024.11.28,191.509,192.473,191.349,192.209,978829,0,5
2987,2024.11.29,192.27,192.304,190.145,190.634,1925714,0,5
